intreno;butxt;xauthgrp;syst_num;status;objname;tipob;validfrom;validto;priznas;region;bezei;home_city;city;zzcitydistr;city2;region_city;street;num;vidpr;zz_vidpr;zz_spost;zz_peref;zz_dnperp;zz_doperp;currtxt;elorgst_text;blktx;grpodr;vsp_num;vsp_name;statisp;curpriz;podrvalfrom;podrvalto;zz_objcat;zzelorgst_text;orgunit_text;blkid_easup_txt;statusesq;zz_priznas;segmentt;subsegmentt;irrate_ch;elorgst;grpodr_;usgfunction;xmusgfunction;zz_prport;zz_prpl;k4_koef_ch;first_line_house;posnr;bukrs;objnr;zz_klasz;objnr_ao;factusing;branc;segment;obsh_plosh;osnov_plosh;vspom_plosh;proch_plosh;plosh_v_ar;neis_plosh;osn_obsh;vspom_obsh;org_pm;teh_pm;balans_v;ostat_v;rinoch_v;arend_st;no_nds_st;nds;obespech;val_arend_st;val_no_nds_st;val_nds;perem_ap;obespech_z;schet_podr;vspplp;vspshch;obespech_p;schet_zdn;neis_square;orgunit;blkid_easup;orgunit_square;quan;irrate;k4_koef;zz_lattitude;zz_longitude;ctl_action;ctl_validfrom;ctl_validto;ctl_pa_loading;archive_name;file_name;ctl_loading
IB00100079247;Уральский банк;Челябинское отд. №8597;1600/1/6355;В пользовании;Залог ОНИ квартира по адресу г. Магнитогорск, ул. Московская, д. 81, кв. 2;Здание/помещение (жилое);2025-09-11;9999-12-31;М – город с населением >=1000 тыс. жителей;74;обл Челябинская;;г Магнитогорск;;;;ул Московская;81;Собственность;01;Урегулирование задолженности;;;;;;;;;;;Нет;;;;;;;;01;;;0,00;;;02;Жилое;;;-;;0000000000;1600;IB16000000000100006355;;I000000000000001825571;;8597;;40.1000;40.1000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;0;0.0000;0.0000;0.0000;0;0.0000;0;0;0.0000;0.0000;0.00;1.0000000000;53.431357;58.966019;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079250;Северо-Западный банк;Головное отд. по Ленинградской области №9056;5500/1/4230;В пользовании;Залоговая квартира_ЛО_Всеволожский р-н_г Бугры_ул Школьная_д 6к1_ кв 87;Здание/помещение (жилое);2025-09-23;9999-12-31;Д – город с населением <100 тыс. жителей;47;обл Ленинградская;р-н Всеволожский;г Бугры;;;;ул Школьная;6к1;Собственность;01;Урегулирование задолженности;;;;;;;;;;;Нет;;;;;;;;04;;;0,00;;;00;;;;-;;0000000000;5500;IB55000000000100004230;;I000000000000001825952;;9056;;41.0000;41.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;5463.0000;5463.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;0;0.0000;0.0000;0.0000;0;0.0000;0;0;0.0000;0.0000;0.00;1.0000000000;60.068894;30.399136;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079252;Поволжский банк;Астраханское отд. №8625;5400/1/7887;В пользовании;Квартира(залоговое имущество)Астраханская обл, Черноярский-н, с.Солодники, ул.Студенческая, д.1кв.1;Здание/помещение (жилое);2025-08-29;9999-12-31;СМ- сельская местность;30;обл Астраханская;р-н Черноярский;;;с Солодники;;ул Студенческая;1;Собственность;01;Урегулирование задолженности;;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-01;2026-12-31;O;Иные;Отдел судебного и исполнительного произв;Подразделение по работе с проблемными активами;Залоговое имущество для реализации;05;Жилой;Жилой;0,00;27;04;02;Жилое;;;-;;0000000000;5400;IB54000000000100007887;;I000000000000001822064;10;8625;10;72.0000;72.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;994.0000;994.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;72.0000;10294919;27;72.0000;0.0000;0.00;1.0000000000;48.401853;45.285574;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079253;Уральский банк;Челябинское отд. №8597;1600/1/6351;В пользовании;ДО №8597/0241 пом.53 (ВСП);Здание/помещение  (нежилое);2025-09-01;9999-12-31;М – город с населением >=1000 тыс. жителей;74;обл Челябинская;;г Челябинск;Тракторозаводский;;;ул Комарова;112;Собственность;01;Преобразование имущественного права;;2013-03-24;2013-12-23;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;Иные;Специализированный доп.офис №8597/0241;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;0,00;27;01;01;Служебное;X;;1,2000000000;X;0000000000;1600;IB16000000000100006351;02;I000000000000000832944;06;8597;06;383.9000;389.8900;0.0000;0.0000;1.1000;0.0000;101.5603;0.0000;0.0000;0.0000;72542.7764;66914.8225;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;22.5824;1;0.0000;0.0000;22.5176;0;0.0000;10189057;38;382.8000;17.0000;0.00;1.2000000000;55.176079;61.456071;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079255;Уральский банк;Свердловское отд. №7003;1600/1/6365;В пользовании;"7003; Залог.имущ.; д. 19, кв. 47 по ул. Воронова, КН: 66:08:0802014:1524";Здание/помещение (жилое);2025-09-25;9999-12-31;Д – город с населением <100 тыс. жителей;66;обл Свердловская;р-н Верхнесалдинский;г Верхняя Салда;;;;ул Воронова;19;Собственность;01;Урегулирование задолженности;;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-12;2026-12-31;;Иные;Отдел судеб. и исп.произ-ва;Подразделение по работе с проблемными активами;Залоговое имущество для реализации;04;Жилой;Жилой;0,00;27;04;00;;;;-;;0000000000;1600;IB16000000000100006365;;I000000000000001822100;10;7003;10;31.4000;31.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;1265.0000;1265.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;31.4000;10294991;27;31.4000;0.0000;0.00;1.0000000000;58.051116;60.591469;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079256;Сибирский банк;Новосибирское отд. №8047;4400/1/6060;В пользовании;Залоговое имущество_г. Новосибирск, ул. Станционная, д. 8, пом. 14;Здание/помещение (жилое);2025-09-30;9999-12-31;М – город с населением >=1000 тыс. жителей;54;обл Новосибирская;;г Новосибирск;Ленинский;;;ул Станционная;8;Собственность;01;Урегулирование задолженности;;;;;;;;;;;Нет;;;;;;;;01;;;0,00;;;02;Жилое;;;-;;0000000000;4400;IB44000000000100006060;;I000000000000001822106;;8047;;21.5000;21.5000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;1585.0000;1585.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;0;0.0000;0.0000;0.0000;0;0.0000;0;0;0.0000;0.0000;0.00;1.0000000000;54.998473;82.869695;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079257;Поволжский банк;Оренбургское отд. №8623;5400/1/7904;В пользовании;8623_залог-г. Оренбург, ул. Немовская, д. 82/1;Здание/помещение (жилое);2025-10-13;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;56;обл Оренбургская;;г Оренбург;;;;ул Немовская;82стр1;Собственность;01;Урегулирование задолженности;;;;;;;;;;;Нет;;;;;;;;02;;;0,00;;;02;Жилое;;;-;;0000000000;5400;IB54000000000100007904;;I000000000000001827813;;8623;;30.8000;30.8000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;1582.0000;1582.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;0;0.0000;0.0000;0.0000;0;0.0000;0;0;0.0000;0.0000;0.00;1.0000000000;51.790574;55.105125;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079267;Центр.-Черноземный банк;Курское отд. №8596;1300/1/3265;В пользовании;Помещение 2 к выбытию Прямицыно;Здание/помещение  (нежилое);2025-11-26;9999-12-31;ПГТ – поселок городского типа;46;обл Курская;р-н Октябрьский;;;пгт Прямицыно;;ул Октябрьская;влд118;Собственность;01;Преобразование имущественного права;;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-19;2026-12-31;C;Иные;Отдел недвиж-ти и разв.инфраструктуры;Сервисы;Используется;06;Ритейл;Ритейл - стритритейл, ВПП;2.887,10;27;01;01;Служебное;X;;1,2000000000;X;0000000000;1300;IB13000000000100003265;02;I000000000000000826854;06;8596;06;111.2000;252.8000;0.0000;0.0000;0.0000;0.0000;227.3381;0.0000;0.0000;0.0000;3698.3606;3583.7648;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10259476;30;111.2000;0.0000;2887.10;1.2000000000;51.655872;35.911422;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079268;Центр.-Черноземный банк;Курское отд. №8596;1300/1/3266;В пользовании;ДО 8596/0114 Помещение 1;Здание/помещение  (нежилое);2025-11-26;9999-12-31;ПГТ – поселок городского типа;46;обл Курская;р-н Октябрьский;;;пгт Прямицыно;;ул Октябрьская;влд118;Собственность;01;Преобразование имущественного права;;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;C;Иные;Дополнительный офис №8596/0114;Сеть продаж;Используется;06;Ритейл;Ритейл - стритритейл, ВПП;2.887,10;27;01;01;Служебное;X;;1,2000000000;X;0000000000;1300;IB13000000000100003266;02;I000000000000000826854;06;8596;06;133.5000;252.8000;0.0000;0.0000;0.0000;0.0000;189.3633;0.0000;0.0000;0.0000;11000.3201;10849.7046;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;26.7000;1;0.0000;0.0000;26.7000;0;0.0000;10042898;38;133.5000;5.0000;2887.10;1.2000000000;51.655872;35.911422;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079269;Юго-Западный банк;Карачаево-Черкесское отд. №8585;5200/1/5569;В пользовании;8585_ЗАЛОГОВЫЙ ОБЪЕКТ_г. Черкесск, ул. Свободы, 62, кв.179;Здание/помещение (жилое);2025-09-05;9999-12-31;С – город с населением >=100 и <500;09;Респ Карачаево-Черке;;г Черкесск;;;;ул Свободы;62;Собственность;01;Урегулирование задолженности;;;;;;;;;;;Нет;;;;;;;;03;;;0,00;;;00;;;;-;;0000000000;5200;IB52000000000100005569;;I000000000000001826409;;8585;;70.9000;70.9000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;4216.0000;4216.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;0;0.0000;0.0000;0.0000;0;0.0000;0;0;0.0000;0.0000;0.00;1.0000000000;44.256070;42.053572;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079274;Центр.-Черноземный банк;Курское отд. №8596;1300/1/3267;В пользовании;ДО 8596/0521;Здание/помещение  (нежилое);2025-09-24;9999-12-31;ПГТ – поселок городского типа;46;обл Курская;р-н Касторенский;;;рп Касторное;;ул 50 лет Октября;17_А;Собственность;01;Преобразование имущественного права;;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;C;Иные;Дополнительный офис №8596/0521;Сеть продаж;Используется;06;Ритейл;Ритейл - стритритейл, ВПП;6.150,48;27;01;01;Служебное;X;;1,2000000000;X;0000000000;1300;IB13000000000100003267;02;I000000000000000826035;06;8596;06;133.6000;328.8000;0.0000;0.0000;0.0000;0.0000;246.1078;0.0000;0.0000;0.0000;14427.1336;13817.9669;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;26.7200;1;0.0000;0.0000;26.7200;0;0.0000;10180689;38;133.6000;5.0000;6150.48;1.2000000000;51.827681;38.132000;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079275;Центр.-Черноземный банк;Курское отд. №8596;1300/1/3268;В пользовании;Помещение  Касторное;Здание/помещение  (нежилое);2025-09-24;9999-12-31;ПГТ – поселок городского типа;46;обл Курская;р-н Касторенский;;;рп Касторное;;ул 50 лет Октября;17_А;Собственность;01;Преобразование имущественного права;;;;;;;ГРУППА B. Офисы;;;;Нет;2026-01-19;2026-12-31;C;Иные;Отдел технических средств охраны;Сервисы;Используется;06;Административный;Офисы;4.080,73;27;02;01;Служебное;X;;-;X;0000000000;1300;IB13000000000100003268;02;I000000000000000826035;07;8596;07;195.2000;328.8000;0.0000;0.0000;33.4900;0.0000;168.4426;0.0000;0.0000;0.0000;7011.2802;6348.9214;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10237840;30;161.7100;0.0000;4080.73;1.0000000000;51.827681;38.132000;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100079276;Юго-Западный банк;Ростовское отд. №5221;5200/1/5564;В пользовании;Квартира (залог) г Ростов-на-Дону, р-н Октябрьский, ул Александра Печерского, д 5, кв 240;Здание/помещение (жилое);2025-08-14;9999-12-31;М – город с населением >=1000 тыс. жителей;61;обл Ростовская;;г Ростов-на-Дону;Ростов-на-Дону;;;ул Александра Печерского;5;Собственность;01;Урегулирование задолженности;;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-01;2026-12-31;O;Иные;Отдел судебного и исполнительного произв;Подразделение по работе с проблемными активами;Имущество в управлении УРПА;01;Жилой;Жилой;0,00;27;04;00;;;;-;;0000000000;5200;IB52000000000100005564;;I000000000000001824865;10;5221;10;78.3000;78.3000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;6284.0000;6284.0000;0.0000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10292592;27;78.3000;0.0000;0.00;1.0000000000;47.321567;39.686797;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
